Gene	Mutations	MutationFreq%	Lenght	Corrected
TP53	17	21.518987341772156	25759	0.0008353968454432
TTN	11	13.924050632911392	304813	4.5680632495698655e-05
MUC16	6	7.594936708860759	132498	5.732114227279476e-05
SYNE1	6	7.594936708860759	516114	1.4715618465805538e-05
SPTA1	5	6.329113924050633	76011	8.32657631665237e-05
PYHIN1	5	6.329113924050633	46263	0.0001368072525355
NALCN	5	6.329113924050633	362732	1.744845760520338e-05
USH2A	5	6.329113924050633	800557	7.905887930591617e-06
TAF1L	4	5.063291139240507	6215	0.0008146888397812
KMT2D	4	5.063291139240507	41819	0.0001210763322709
SPOP	4	5.063291139240507	79279	6.386673821870238e-05
LRP1B	4	5.063291139240507	1899593	2.665461043097393e-06
PCDHA12	3	3.79746835443038	137045	2.770964540428604e-05
ERCC2	3	3.79746835443038	21081	0.0001801370122114
FLG	3	3.79746835443038	23074	0.0001645778085477
IL6ST	3	3.79746835443038	59927	6.336823726250904e-05
DCHS2	3	3.79746835443038	260057	1.460244621152432e-05
FAT2	3	3.79746835443038	87239	4.352948055835555e-05
SCN7A	3	3.79746835443038	207909	1.8265050355830575e-05
HSPA8	3	3.79746835443038	5741	0.0006614646149504
CDK12	3	3.79746835443038	103421	3.671854221512439e-05
OR52A1	3	3.79746835443038	7933	0.0004786925947851
CUBN	3	3.79746835443038	305845	1.2416316612762608e-05
FCGBP	3	3.79746835443038	71303	5.325818485099336e-05
KIAA1549L	3	3.79746835443038	297994	1.2743438976725638e-05
HSPG2	3	3.79746835443038	115066	3.30025233729371e-05
APOB	3	3.79746835443038	42644	8.90504726205417e-05
BSN	3	3.79746835443038	117072	3.24370332310918e-05
MAP2	3	3.79746835443038	310100	1.2245947611836115e-05
NYNRIN	3	3.79746835443038	20280	0.0001872518912441
PCDHA1	3	3.79746835443038	226211	1.678728423653306e-05
COL11A1	3	3.79746835443038	232405	1.633987373090243e-05
KIF13A	3	3.79746835443038	228452	1.6622609364025613e-05
PHC1	3	3.79746835443038	27571	0.0001377341538003
COL21A1	3	3.79746835443038	337504	1.1251624734611678e-05
SACS	3	3.79746835443038	145074	2.617607810104071e-05
PKD1	2	2.5316455696202533	47190	5.364792476415031e-05
FAM84A	2	2.5316455696202533	18128	0.0001396538818192
ITGAM	2	2.5316455696202533	72925	3.4715743155574265e-05
BRIP1	2	2.5316455696202533	184420	1.3727608554496543e-05
STRN3	2	2.5316455696202533	132602	1.909206173074504e-05
SORCS1	2	2.5316455696202533	591043	4.28335259806859e-06
MCTP1	2	2.5316455696202533	581404	4.354365586786904e-06
SIPA1L3	2	2.5316455696202533	301161	8.406286237661097e-06
DSEL	2	2.5316455696202533	10133	0.0002498416628461
KIF16B	2	2.5316455696202533	301344	8.401181273296475e-06
CDH6	2	2.5316455696202533	135460	1.8689248262367143e-05
PCDH10	2	2.5316455696202533	59312	4.268353064506767e-05
GLI3	2	2.5316455696202533	303151	8.351104134969877e-06
PFKP	2	2.5316455696202533	71385	3.5464671424252335e-05
ARSF	2	2.5316455696202533	71256	3.552887573846768e-05
MED12	2	2.5316455696202533	25560	9.904716626057328e-05
GGT5	2	2.5316455696202533	25454	9.945963579870562e-05
MYT1L	2	2.5316455696202533	542551	4.666189113318845e-06
CSMD2	2	2.5316455696202533	651844	3.883821235786865e-06
NAT2	2	2.5316455696202533	9936	0.0002547952465398
TTC7B	2	2.5316455696202533	291915	8.672543615847947e-06
RYR1	2	2.5316455696202533	161582	1.566786875778399e-05
HTR1E	2	2.5316455696202533	79151	3.1985010544658353e-05
FAM208B	2	2.5316455696202533	78902	3.2085949274039354e-05
TUBB4A	2	2.5316455696202533	8529	0.0002968279481322
PDILT	2	2.5316455696202533	45562	5.5564847232787255e-05
IPO4	2	2.5316455696202533	8650	0.0002926757883954
IRF4	2	2.5316455696202533	19704	0.0001284838393026
MYH2	2	2.5316455696202533	28552	8.866788910129774e-05
VILL	2	2.5316455696202533	19129	0.0001323459443577
BBS9	2	2.5316455696202533	767623	3.2980324581471028e-06
AMDHD1	2	2.5316455696202533	25389	9.971426876286002e-05
EGFR	2	2.5316455696202533	192611	1.3143826518839804e-05
TMEM260	2	2.5316455696202533	162252	1.5603170189706464e-05
PCDHA10	2	2.5316455696202533	156464	1.61803710094351e-05
BMPR2	2	2.5316455696202533	191424	1.3225329998434125e-05
PCDHA5	2	2.5316455696202533	190743	1.3272547719288536e-05
XIRP1	2	2.5316455696202533	9386	0.0002697257159194
VPS13D	2	2.5316455696202533	282017	8.97692539676776e-06
CHD1	2	2.5316455696202533	75022	3.374537561808874e-05
MYH11	2	2.5316455696202533	153893	1.6450686968349783e-05
FAT4	2	2.5316455696202533	178014	1.4221609365669293e-05
POM121C	2	2.5316455696202533	69513	3.6419742632604735e-05
WNK3	2	2.5316455696202533	165819	1.5267524045014463e-05
HFM1	2	2.5316455696202533	144090	1.756989082948333e-05
SV2A	2	2.5316455696202533	14526	0.0001742837374101
PI4KA	2	2.5316455696202533	151726	1.6685641021448223e-05
PAPPA2	2	2.5316455696202533	382430	6.619892711398827e-06
PLCB4	2	2.5316455696202533	436768	5.79631651041343e-06
ADCY2	2	2.5316455696202533	433943	5.834050945908226e-06
MEFV	2	2.5316455696202533	14606	0.0001733291503231
PCDHA9	2	2.5316455696202533	164575	1.5382929178916927e-05
OLFML3	2	2.5316455696202533	56181	4.506230878090908e-05
SALL3	2	2.5316455696202533	22859	0.0001107504951931
ATM	2	2.5316455696202533	146058	1.7333152375222535e-05
MOGAT2	2	2.5316455696202533	15120	0.0001674368762976
SETBP1	2	2.5316455696202533	388337	6.519197422909105e-06
EPPK1	2	2.5316455696202533	21143	0.0001197391841091
ZMYM3	2	2.5316455696202533	15522	0.0001631004747854
POLR2B	2	2.5316455696202533	53436	4.7377153410065376e-05
DHTKD1	2	2.5316455696202533	54267	4.665165882802169e-05
USP9X	2	2.5316455696202533	151134	1.6750999574022082e-05
NABP1	2	2.5316455696202533	63029	4.016636103413116e-05
ACTG1	2	2.5316455696202533	14434	0.0001753945939878
TRRAP	2	2.5316455696202533	172898	1.464242252438e-05
NTNG1	2	2.5316455696202533	344916	7.339890204050416e-06
GNL3	2	2.5316455696202533	13341	0.0001897643032471
ASTN1	2	2.5316455696202533	307671	8.228417919206728e-06
GLOD4	2	2.5316455696202533	25197	0.0001004740869794
RETSAT	2	2.5316455696202533	12576	0.0002013076947853
EIF4G3	2	2.5316455696202533	370993	6.823971259889682e-06
USP29	2	2.5316455696202533	12788	0.0001979704073835
ADAM23	2	2.5316455696202533	177595	1.4255162417974904e-05
AFF2	2	2.5316455696202533	500046	5.06282535930745e-06
PSG7	2	2.5316455696202533	13075	0.0001936249001621
DOPEY2	2	2.5316455696202533	137492	1.8413039083148496e-05
EPHB1	2	2.5316455696202533	465207	5.441976517163871e-06
CACNA1E	2	2.5316455696202533	495572	5.108532301300826e-06
XIRP2	2	2.5316455696202533	371273	6.818824879859977e-06
SCRIB	2	2.5316455696202533	24853	0.0001018647877367
ZNF536	2	2.5316455696202533	488695	5.180420445513568e-06
OSCAR	2	2.5316455696202533	8024	0.0003155091686964
DNAH9	2	2.5316455696202533	371278	6.81873305076049e-06
SLC16A6	2	2.5316455696202533	24241	0.0001044365153921
CTTNBP2	2	2.5316455696202533	163488	1.5485207291178883e-05
XPO4	2	2.5316455696202533	125719	2.0137334608295116e-05
C8orf74	2	2.5316455696202533	27962	9.053878726916004e-05
ITGA7	2	2.5316455696202533	31836	7.95214715925447e-05
LIMK1	2	2.5316455696202533	39592	6.394336152809288e-05
LRRC74A	2	2.5316455696202533	43932	5.762645838159549e-05
MUC17	2	2.5316455696202533	38787	6.527046612577032e-05
GAB2	2	2.5316455696202533	203055	1.2467782470858895e-05
MUC5B	2	2.5316455696202533	39106	6.47380343072739e-05
SYT9	2	2.5316455696202533	230265	1.0994487089311244e-05
SART3	2	2.5316455696202533	39186	6.460586866789805e-05
IGSF10	2	2.5316455696202533	35677	7.096015835468939e-05
PDLIM5	2	2.5316455696202533	216370	1.1700538751306804e-05
SPATA31A1	2	2.5316455696202533	6293	0.0004022954981122
TOP3A	2	2.5316455696202533	43579	5.809324605016759e-05
COL1A2	2	2.5316455696202533	36332	6.96808755262648e-05
SPATA31A6	2	2.5316455696202533	6228	0.0004064941505491
CPT1A	2	2.5316455696202533	89790	2.819518398062427e-05
LCN2	2	2.5316455696202533	4382	0.0005777374645413
ADAD2	2	2.5316455696202533	6030	0.0004198417196716
PCDHB7	2	2.5316455696202533	3739	0.0006770916206526
ZNF800	2	2.5316455696202533	85134	2.9737185726269803e-05
SCN11A	2	2.5316455696202533	206393	1.226614066184538e-05
PTCHD4	2	2.5316455696202533	254524	9.946588807421908e-06
KRT27	2	2.5316455696202533	5742	0.0004408996115674
CAMTA1	2	2.5316455696202533	984252	2.572151816425319e-06
AAK1	2	2.5316455696202533	216352	1.17015122098259e-05
TSC2	2	2.5316455696202533	41524	6.096824895530906e-05
TRANK1	2	2.5316455696202533	118238	2.1411437690254007e-05
ZFAT	2	2.5316455696202533	235261	1.076100828280188e-05
NLRP7	2	2.5316455696202533	42803	5.914645164171327e-05
CSMD3	2	2.5316455696202533	1214011	2.0853563679573355e-06
LY9	2	2.5316455696202533	32187	7.865428805481261e-05
DCN	2	2.5316455696202533	42733	5.9243338160678e-05
NFKBIZ	2	2.5316455696202533	33031	7.66445330029443e-05
SPHKAP	2	2.5316455696202533	201732	1.2549548755875384e-05
COL4A5	2	2.5316455696202533	257707	9.82373614073445e-06
EPB41L3	2	2.5316455696202533	238319	1.0622927964703837e-05
NPHP1	2	2.5316455696202533	82755	3.059205570201502e-05
OR5M8	2	2.5316455696202533	935	0.0027076423204494
OR5D13	2	2.5316455696202533	944	0.0026818279339197
ANAPC5	2	2.5316455696202533	91651	2.7622672634453016e-05
OR2AE1	2	2.5316455696202533	971	0.0026072559934297
SLC12A5	2	2.5316455696202533	38460	6.582541782683966e-05
KCND3	2	2.5316455696202533	219006	1.1559708727707246e-05
NR1D1	2	2.5316455696202533	7796	0.0003247364763494
CMYA5	2	2.5316455696202533	110404	2.2930741364626765e-05
RGMB	2	2.5316455696202533	29993	8.440788082620122e-05
FNDC1	2	2.5316455696202533	102708	2.464896181037751e-05
BCL11B	2	2.5316455696202533	102910	2.460057885162038e-05
NPAP1	2	2.5316455696202533	7618	0.0003323241755868
FGA	2	2.5316455696202533	7616	0.0003324114455908
PGR	2	2.5316455696202533	100189	2.5268697857252325e-05
MMP9	2	2.5316455696202533	7653	0.0003308043341983
DYNC1H1	2	2.5316455696202533	91870	2.7556825619029644e-05
GJB5	2	2.5316455696202533	3465	0.000730633642026
RAD54B	2	2.5316455696202533	103155	2.4542150837286156e-05
SNTG1	2	2.5316455696202533	886903	2.854478527663401e-06
ADGRL3	2	2.5316455696202533	878009	2.883393643596197e-06
BRAF	2	2.5316455696202533	205602	1.2313331434617626e-05
POM121L12	2	2.5316455696202533	1292	0.0019594779950621
CEP126	1	1.2658227848101269	86052	1.4709975187213853e-05
MOXD1	1	1.2658227848101269	105420	1.2007425391862329e-05
SP3	1	1.2658227848101269	84523	1.4976074971429394e-05
WDR66	1	1.2658227848101269	86065	1.4707753265672766e-05
TPTE	1	1.2658227848101269	84587	1.4964743811816551e-05
PCDHGB6	1	1.2658227848101269	104954	1.2060738845685982e-05
PCDHAC1	1	1.2658227848101269	86048	1.4710658990448662e-05
PRDM9	1	1.2658227848101269	84507	1.497891044304172e-05
MYH9	1	1.2658227848101269	106730	1.1860046704863924e-05
FAM102B	1	1.2658227848101269	84811	1.4925219426844708e-05
PTK7	1	1.2658227848101269	85412	1.4820198389103716e-05
TBX15	1	1.2658227848101269	106510	1.188454403164141e-05
KIRREL	1	1.2658227848101269	106989	1.183133578975527e-05
WI2-3308P17.2	1	1.2658227848101269	106471	1.1888897303586204e-05
MYLK4	1	1.2658227848101269	106701	1.186327011752586e-05
MOCOS	1	1.2658227848101269	84660	1.4951840122963931e-05
VAV1	1	1.2658227848101269	84658	1.4952193352195029e-05
FAM83B	1	1.2658227848101269	98328	1.2873472305041562e-05
PCM1	1	1.2658227848101269	107106	1.1818411525125825e-05
PIWIL2	1	1.2658227848101269	82252	1.5389568458032953e-05
C2orf61	1	1.2658227848101269	109840	1.1524242396304866e-05
NFYC	1	1.2658227848101269	79955	1.5831690135827983e-05
THRAP3	1	1.2658227848101269	80925	1.5641925051716113e-05
B4GALT5	1	1.2658227848101269	80933	1.5640378891306716e-05
SCEL	1	1.2658227848101269	109589	1.155063724288137e-05
PRDM15	1	1.2658227848101269	81257	1.55780152455804e-05
NBPF19	1	1.2658227848101269	81316	1.5566712391289862e-05
GUCY2F	1	1.2658227848101269	109180	1.159390716990407e-05
NUP214	1	1.2658227848101269	109090	1.160347222302802e-05
YTHDC2	1	1.2658227848101269	81591	1.5514245257566725e-05
UACA	1	1.2658227848101269	109004	1.1612626920205924e-05
CFAP74	1	1.2658227848101269	81886	1.5458354111937652e-05
BAZ1B	1	1.2658227848101269	81887	1.545816533528065e-05
SPAG6	1	1.2658227848101269	108779	1.1636646639609912e-05
KDM3B	1	1.2658227848101269	84343	1.5008036052904529e-05
RASGEF1C	1	1.2658227848101269	108416	1.1675608626126464e-05
SLC12A6	1	1.2658227848101269	108276	1.169070509448194e-05
ATP10D	1	1.2658227848101269	108211	1.1697727447395612e-05
EEF2K	1	1.2658227848101269	82460	1.5350749270071874e-05
MACC1	1	1.2658227848101269	82749	1.5297136941958532e-05
MELK	1	1.2658227848101269	104821	1.207604186956933e-05
C1S	1	1.2658227848101269	82773	1.529270154289595e-05
IQUB	1	1.2658227848101269	82884	1.5272221234618582e-05
GPATCH8	1	1.2658227848101269	108149	1.1704433557500546e-05
USP53	1	1.2658227848101269	82931	1.5263565913954088e-05
GUCY2C	1	1.2658227848101269	83967	1.5075241283005544e-05
FBN3	1	1.2658227848101269	84190	1.503531042653672e-05
TP53BP1	1	1.2658227848101269	107667	1.1756831571513338e-05
A1CF	1	1.2658227848101269	86266	1.4673484163055276e-05
CHRNB4	1	1.2658227848101269	103643	1.221329742298203e-05
NRIP1	1	1.2658227848101269	104701	1.2089882473043491e-05
PCDHGA11	1	1.2658227848101269	91928	1.3769719615461304e-05
GLTSCR1	1	1.2658227848101269	95081	1.3313099197632826e-05
USP10	1	1.2658227848101269	79936	1.5835453172664714e-05
CFH	1	1.2658227848101269	100722	1.2567490566213208e-05
CLSTN1	1	1.2658227848101269	95058	1.3316320402387245e-05
LRRC3B	1	1.2658227848101269	94765	1.3357492584921927e-05
RPRD1B	1	1.2658227848101269	94055	1.3458325286376338e-05
NLRC5	1	1.2658227848101269	94046	1.345961321917069e-05
SETX	1	1.2658227848101269	93630	1.35194145552721e-05
TNPO3	1	1.2658227848101269	100993	1.2533767536464177e-05
NPEPPS	1	1.2658227848101269	101723	1.2443820815451043e-05
NUDCD1	1	1.2658227848101269	93202	1.3581498088132514e-05
CENPE	1	1.2658227848101269	93096	1.3596962112337014e-05
CYP2C19	1	1.2658227848101269	92866	1.36306375294524e-05
PPP1R42	1	1.2658227848101269	92505	1.36838309800565e-05
HSDL2	1	1.2658227848101269	92325	1.3710509448254825e-05
ITGB6	1	1.2658227848101269	100646	1.2576980553724208e-05
FKTN	1	1.2658227848101269	95698	1.3227264778889072e-05
GLB1	1	1.2658227848101269	100593	1.2583607058245868e-05
SYK	1	1.2658227848101269	96762	1.308181708532406e-05
CEP152	1	1.2658227848101269	98218	1.2887890048770356e-05
GAP43	1	1.2658227848101269	97980	1.2919195599205211e-05
PDE2A	1	1.2658227848101269	98450	1.2857519398782392e-05
CUL5	1	1.2658227848101269	98863	1.280380713522882e-05
PAX3	1	1.2658227848101269	99111	1.2771768873385665e-05
FLT3	1	1.2658227848101269	97318	1.300707767124403e-05
PIK3CD	1	1.2658227848101269	99225	1.2757095336962729e-05
ANKRD13C	1	1.2658227848101269	95735	1.3222152659007954e-05
ESYT2	1	1.2658227848101269	99258	1.2752854024966518e-05
MTBP	1	1.2658227848101269	96733	1.3085738939246447e-05
DNHD1	1	1.2658227848101269	96498	1.3117606425108568e-05
TANK	1	1.2658227848101269	99322	1.274463648345912e-05
ST8SIA4	1	1.2658227848101269	96349	1.3137892295821718e-05
AMZ1	1	1.2658227848101269	95978	1.3188676413450236e-05
PPP6R2	1	1.2658227848101269	101786	1.2436118766924004e-05
NUP153	1	1.2658227848101269	91890	1.3775413916749663e-05
UGGT1	1	1.2658227848101269	104477	1.2115803332887877e-05
SLC39A12	1	1.2658227848101269	91453	1.3841238502948252e-05
DENND2C	1	1.2658227848101269	87574	1.445432188560676e-05
ZC3H13	1	1.2658227848101269	98294	1.2877925252916012e-05
EP300	1	1.2658227848101269	87485	1.4469026516661444e-05
C9	1	1.2658227848101269	87184	1.4518980372661572e-05
ENPP1	1	1.2658227848101269	87139	1.4526478210791112e-05
XPO7	1	1.2658227848101269	86923	1.456257589832526e-05
ATP13A5	1	1.2658227848101269	104031	1.216774600657618e-05
ANKAR	1	1.2658227848101269	86903	1.4565927353602596e-05
DIAPH1	1	1.2658227848101269	104039	1.2166810376975236e-05
SP4	1	1.2658227848101269	86779	1.4586740856775564e-05
ZCCHC14	1	1.2658227848101269	86778	1.4586908949389552e-05
CASC1	1	1.2658227848101269	86742	1.459296286470368e-05
SPEN	1	1.2658227848101269	104361	1.2129270367379831e-05
ITGAE	1	1.2658227848101269	86560	1.4623645850394257e-05
ABCA9	1	1.2658227848101269	86461	1.464039028938049e-05
MTMR2	1	1.2658227848101269	103549	1.222438444417741e-05
GAD2	1	1.2658227848101269	87893	1.4401861181324184e-05
TUBGCP3	1	1.2658227848101269	103194	1.2266437824002622e-05
LNPEP	1	1.2658227848101269	102119	1.239556580861668e-05
UHRF1BP1	1	1.2658227848101269	91123	1.3891364252824497e-05
CEP63	1	1.2658227848101269	102090	1.2399086931238384e-05
CPD	1	1.2658227848101269	91062	1.3900669706465118e-05
GTF3C1	1	1.2658227848101269	90358	1.4008973027403514e-05
TECTA	1	1.2658227848101269	90247	1.4026203472803824e-05
ATAD1	1	1.2658227848101269	89849	1.4088334703893497e-05
DCAF5	1	1.2658227848101269	102269	1.2377384982840612e-05
USP31	1	1.2658227848101269	88046	1.4376834663813536e-05
CBFA2T3	1	1.2658227848101269	102349	1.2367710332393348e-05
ARID1A	1	1.2658227848101269	88868	1.4243853634718082e-05
PHF2	1	1.2658227848101269	103003	1.2289183662710082e-05
MYOCD	1	1.2658227848101269	103059	1.2282505989871108e-05
PRDM10	1	1.2658227848101269	103129	1.2274169097054431e-05
CNGB1	1	1.2658227848101269	88788	1.4256687669618942e-05
HIST1H4J	1	1.2658227848101269	372	0.0034027494215325
ZDHHC11B	1	1.2658227848101269	74374	1.7019694850487086e-05
MXI1	1	1.2658227848101269	79760	1.5870395998120944e-05
PKNOX1	1	1.2658227848101269	59421	2.130261666431273e-05
SLC8B1	1	1.2658227848101269	60734	2.0842078322029283e-05
ZNF341	1	1.2658227848101269	60612	2.0884029314494268e-05
SHANK1	1	1.2658227848101269	60547	2.0906449284194537e-05
ICK	1	1.2658227848101269	60523	2.091473959998887e-05
NOX3	1	1.2658227848101269	60471	2.093272452597322e-05
GCC2	1	1.2658227848101269	60308	2.0989301333324377e-05
METTL9	1	1.2658227848101269	60253	2.100846073739277e-05
GOLGA3	1	1.2658227848101269	60241	2.101264562026073e-05
SQRDL	1	1.2658227848101269	60146	2.104583488195601e-05
DHX32	1	1.2658227848101269	60099	2.106229362901424e-05
CP	1	1.2658227848101269	59419	2.1303333694779893e-05
MAPK8IP3	1	1.2658227848101269	64185	1.972147362795243e-05
ZC3H11A	1	1.2658227848101269	59376	2.131876153344999e-05
CAPN5	1	1.2658227848101269	59194	2.13843089639174e-05
FAM81B	1	1.2658227848101269	59088	2.142267101289816e-05
FPR1	1	1.2658227848101269	58943	2.147537086354829e-05
SPEG	1	1.2658227848101269	58786	2.1532725220462808e-05
IGF2BP1	1	1.2658227848101269	58760	2.1542252974985132e-05
MARCH7	1	1.2658227848101269	58570	2.161213564640817e-05
PTCHD2	1	1.2658227848101269	58418	2.1668369078197244e-05
LRRC36	1	1.2658227848101269	58406	2.1672821025410515e-05
SYNPO	1	1.2658227848101269	58127	2.177684698694456e-05
GPBP1L1	1	1.2658227848101269	60809	2.0816372326631364e-05
SUN2	1	1.2658227848101269	60853	2.0801320967086693e-05
SLC28A1	1	1.2658227848101269	61144	2.0702322138069583e-05
TVP23C	1	1.2658227848101269	61331	2.0639200156692805e-05
NRDE2	1	1.2658227848101269	64109	1.974485305979077e-05
TPR	1	1.2658227848101269	64041	1.9765818535159145e-05
ETV5	1	1.2658227848101269	64004	1.97772449348498e-05
KLHL18	1	1.2658227848101269	63899	1.980974326374633e-05
POLE	1	1.2658227848101269	63623	1.989567899674845e-05
HSD17B2	1	1.2658227848101269	63530	1.992480379049467e-05
KMO	1	1.2658227848101269	63508	1.9931706002552853e-05
ZNF578	1	1.2658227848101269	63329	1.998804315258612e-05
DOCK6	1	1.2658227848101269	63229	2.001965529757116e-05
MBTPS1	1	1.2658227848101269	63181	2.0034864671501342e-05
ZNF345	1	1.2658227848101269	62668	2.019886999441703e-05
ASPM	1	1.2658227848101269	62573	2.022953645837864e-05
KIAA0753	1	1.2658227848101269	62564	2.023244653171355e-05
ZNF318	1	1.2658227848101269	62513	2.024895277478487e-05
FER1L5	1	1.2658227848101269	62150	2.03672209945314e-05
ATXN3	1	1.2658227848101269	62125	2.037541705931793e-05
MRPS9	1	1.2658227848101269	61891	2.0452453261542496e-05
VAPB	1	1.2658227848101269	61872	2.04587339153434e-05
ATPAF2	1	1.2658227848101269	61800	2.0482569333497195e-05
ZC3H18	1	1.2658227848101269	61561	2.056208938792623e-05
NAALAD2	1	1.2658227848101269	61379	2.062305975675926e-05
LZTS1	1	1.2658227848101269	57798	2.190080599346217e-05
TMCC2	1	1.2658227848101269	57686	2.194332740717205e-05
ZFYVE1	1	1.2658227848101269	57680	2.194561000017557e-05
SLC6A15	1	1.2658227848101269	54138	2.338141018896388e-05
SF3B3	1	1.2658227848101269	53879	2.349380621039972e-05
CCNK	1	1.2658227848101269	53875	2.349555053011836e-05
RHOA	1	1.2658227848101269	53859	2.350253039993551e-05
NR2C1	1	1.2658227848101269	53399	2.37049904457036e-05
MFSD2B	1	1.2658227848101269	53240	2.3775784838657523e-05
TMEM255A	1	1.2658227848101269	52906	2.392588335557643e-05
NGF	1	1.2658227848101269	52866	2.394398639598469e-05
C3	1	1.2658227848101269	52858	2.3947610291916575e-05
OCRL	1	1.2658227848101269	52712	2.4013939611665785e-05
CNDP1	1	1.2658227848101269	52712	2.4013939611665785e-05
CYP2C18	1	1.2658227848101269	52461	2.4128834463889877e-05
DCLK3	1	1.2658227848101269	52132	2.4281109199918026e-05
TGM6	1	1.2658227848101269	51852	2.4412226814975828e-05
STYXL1	1	1.2658227848101269	51666	2.450011196551168e-05
NOTCH1	1	1.2658227848101269	51615	2.4524320155189897e-05
RALGDS	1	1.2658227848101269	51614	2.4524795303796e-05
PHLDB1	1	1.2658227848101269	51591	2.453572880560808e-05
IL4R	1	1.2658227848101269	51110	2.476663636881484e-05
AKAP11	1	1.2658227848101269	51109	2.4767120953454905e-05
CYP4Z1	1	1.2658227848101269	51087	2.477778661518833e-05
FRMD7	1	1.2658227848101269	51030	2.48054631552053e-05
STRIP2	1	1.2658227848101269	53967	2.345549659625561e-05
NOD1	1	1.2658227848101269	54257	2.3330128551341333e-05
RBL2	1	1.2658227848101269	57671	2.1949034780221024e-05
RSPRY1	1	1.2658227848101269	54332	2.329792359585744e-05
TM9SF4	1	1.2658227848101269	57544	2.199747644950171e-05
GALNT15	1	1.2658227848101269	57312	2.20865226272007e-05
ATG13	1	1.2658227848101269	57291	2.2094618435882192e-05
ZFAND4	1	1.2658227848101269	57280	2.209886146665724e-05
ANXA6	1	1.2658227848101269	57109	2.216503151535006e-05
TFDP1	1	1.2658227848101269	56752	2.2304461249121205e-05
PACRGL	1	1.2658227848101269	56625	2.23544862659625e-05
HLTF	1	1.2658227848101269	56427	2.243292723005169e-05
GTPBP10	1	1.2658227848101269	56230	2.2511520270498428e-05
SMYD2	1	1.2658227848101269	56029	2.25922787272685e-05
ANXA2	1	1.2658227848101269	55749	2.2705748709575536e-05
MRPS25	1	1.2658227848101269	55728	2.271430492409788e-05
TRPA1	1	1.2658227848101269	55667	2.2739195300808857e-05
HEATR1	1	1.2658227848101269	55511	2.2803098211347775e-05
IFI16	1	1.2658227848101269	55187	2.2936974012179076e-05
ZNF713	1	1.2658227848101269	55074	2.2984035748449843e-05
STMN2	1	1.2658227848101269	55041	2.299781589742422e-05
CA5A	1	1.2658227848101269	55034	2.3000741083877723e-05
PKD2L2	1	1.2658227848101269	54779	2.31078111102818e-05
SOX13	1	1.2658227848101269	54628	2.3171684572199724e-05
TBX5	1	1.2658227848101269	54531	2.3212902474007933e-05
ACOT12	1	1.2658227848101269	64183	1.972208816680627e-05
ZAN	1	1.2658227848101269	64202	1.9716251593566034e-05
PLCH2	1	1.2658227848101269	79552	1.5911891401977657e-05
RAP1GAP	1	1.2658227848101269	73136	1.7307793491715797e-05
MASP1	1	1.2658227848101269	74698	1.694587251077842e-05
ZNF215	1	1.2658227848101269	74600	1.6968133844639765e-05
SCYL2	1	1.2658227848101269	74575	1.6973822122831063e-05
SIAH3	1	1.2658227848101269	74511	1.6988401508638007e-05
OPA3	1	1.2658227848101269	74445	1.7003462755190093e-05
SPTBN4	1	1.2658227848101269	110223	1.1484198259983184e-05
CYTIP	1	1.2658227848101269	74342	1.7027020860484338e-05
GOLM1	1	1.2658227848101269	74027	1.709947431086126e-05
AGL	1	1.2658227848101269	73662	1.7184203317994714e-05
MROH5	1	1.2658227848101269	73401	1.7245307077698212e-05
LRRC8B	1	1.2658227848101269	73032	1.7332440366005677e-05
ZNF432	1	1.2658227848101269	64360	1.9667849360008185e-05
PRSS12	1	1.2658227848101269	72965	1.7348355852944927e-05
FAM163A	1	1.2658227848101269	72907	1.7362157060503472e-05
LMCD1	1	1.2658227848101269	72861	1.737311846955335e-05
SLC5A10	1	1.2658227848101269	72250	1.7520038544084796e-05
SEC22A	1	1.2658227848101269	72209	1.7529986356411618e-05
CARS2	1	1.2658227848101269	72191	1.7534357257970198e-05
ZNF730	1	1.2658227848101269	72011	1.7578186454987802e-05
ACAN	1	1.2658227848101269	71917	1.7601162239945026e-05
